关卡类型	关卡id	场景展示资源	经验展现	金币展现	英雄经验展现	挂机掉落经验	挂机掉落金币	挂机掉落英雄经验	挑战限制	限制参数	功能开启	功能开启界面是否显示	新手引导标示	是否可退出/暂停	是否展示BOSS信息	冒险送钻石	首通奖励	奖励展示	掉落解锁	战斗ID
4	79	npc_explore_4	121	148	278	849	1039	1949	level	1	0	0	0	1	0	6	user.xp:4900,user.gold:55000,user.hero_exp:93600			1000529
4	80	npc_explore_4	121	148	278	850	1041	1952	level	1	0	0	0	1	0	6	user.xp:4900,user.gold:55000,user.hero_exp:94600			1000530
4	81	npc_explore_4	121	148	279	852	1042	1954	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:4900,user.gold:55000,user.hero_exp:94600	user.bindcash:20		1000531
4	82	npc_explore_4	121	149	279	853	1043	1956	level	1	0	0	0	1	0	6	user.xp:4900,user.gold:55000,user.hero_exp:94600			1000532
4	83	npc_explore_4	122	149	279	854	1044	1958	level	1	0	0	0	1	0	6	user.xp:5000,user.gold:56000,user.hero_exp:95600			1000533
4	84	npc_explore_4	122	149	280	855	1046	1961	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5000,user.gold:56000,user.hero_exp:95600	user.bindcash:20		1000534
4	85	npc_explore_4	122	149	280	856	1047	1963	level	1	0	0	0	1	0	6	user.xp:5000,user.gold:57000,user.hero_exp:96600			1000535
4	86	npc_explore_4	122	149	280	857	1048	1965	level	1	0	0	0	1	0	6	user.xp:5000,user.gold:57000,user.hero_exp:96600			1000536
4	87	npc_explore_4	122	149	281	858	1049	1968	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5000,user.gold:57000,user.hero_exp:96600	user.bindcash:20		1000537
4	88	npc_explore_4	122	150	281	859	1051	1970	level	1	0	0	0	1	0	6	user.xp:5100,user.gold:57000,user.hero_exp:97700			1000538
4	89	npc_explore_4	122	150	281	860	1052	1973	level	1	0	0	0	1	0	6	user.xp:5100,user.gold:57000,user.hero_exp:97700			1000539
4	90	npc_explore_4	123	150	282	861	1053	1975	level	1	0	0	0	1	0	6	material.101704:1,user.bindcash:20,user.xp:5100,user.gold:58000,user.hero_exp:98800	material.101704:1		1000540
4	91	npc_explore_4	123	150	282	863	1054	1977	level	1	0	0	0	1	0	6	user.xp:5100,user.gold:58000,user.hero_exp:98800			1000541
4	92	npc_explore_4	123	150	282	864	1056	1980	level	1	0	0	0	1	0	6	user.xp:5100,user.gold:58000,user.hero_exp:98800			1000542
4	93	npc_explore_4	123	151	283	865	1057	1982	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5200,user.gold:59000,user.hero_exp:100000	user.bindcash:20		1000543
4	94	npc_explore_4	123	151	283	866	1058	1985	level	1	0	0	0	1	0	6	user.xp:5200,user.gold:59000,user.hero_exp:100000			1000544
4	95	npc_explore_4	123	151	283	867	1060	1987	level	1	0	0	0	1	0	6	user.xp:5200,user.gold:59000,user.hero_exp:101200			1000545
4	96	npc_explore_4	124	151	284	868	1061	1990	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5200,user.gold:59000,user.hero_exp:101200	user.bindcash:20		1000546
4	97	npc_explore_4	124	151	284	869	1062	1992	level	1	0	0	0	1	0	6	user.xp:5200,user.gold:59000,user.hero_exp:101200			1000547
4	98	npc_explore_4	124	152	285	871	1064	1995	level	1	0	0	0	1	0	6	user.xp:5300,user.gold:60000,user.hero_exp:102500			1000548
4	99	npc_explore_4	124	152	285	872	1065	1997	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5300,user.gold:60000,user.hero_exp:102500	user.bindcash:20		1000549
4	100	npc_explore_4	124	152	285	873	1066	2000	level	110	0	0	0	1	0	6	user.xp:5300,user.gold:60000,user.hero_exp:102900		equip.40601.0:1	1000550
4	101	npc_explore_4	124	152	286	874	1068	2002	level	1	0	0	0	1	0	6	user.xp:5300,user.gold:60000,user.hero_exp:102900			1000551
4	102	npc_explore_4	125	152	286	875	1069	2005	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5300,user.gold:60000,user.hero_exp:102900	user.bindcash:20		1000552
4	103	npc_explore_4	125	152	286	876	1070	2007	level	1	0	0	0	1	0	6	user.xp:5400,user.gold:61000,user.hero_exp:103400			1000553
4	104	npc_explore_4	125	153	287	878	1072	2010	level	1	0	0	0	1	0	6	user.xp:5400,user.gold:61000,user.hero_exp:103400			1000554
4	105	npc_explore_4	125	153	287	879	1073	2012	level	1	0	0	0	1	0	6	material.950:45,user.bindcash:20,user.xp:5400,user.gold:61000,user.hero_exp:104000	material.950:45		1000555
4	106	npc_explore_4	125	153	287	880	1074	2015	level	1	0	0	0	1	0	6	user.xp:5400,user.gold:61000,user.hero_exp:104000			1000556
4	107	npc_explore_4	125	153	288	881	1076	2017	level	1	0	0	0	1	0	6	user.xp:5400,user.gold:61000,user.hero_exp:104000			1000557
4	108	npc_explore_4	126	153	288	882	1077	2020	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5400,user.gold:61000,user.hero_exp:104500	user.bindcash:20		1000558
4	109	npc_explore_4	126	154	288	884	1078	2022	level	1	0	0	0	1	0	6	user.xp:5400,user.gold:61000,user.hero_exp:104500			1000559
4	110	npc_explore_4	126	154	289	885	1080	2025	level	1	0	0	0	1	0	6	user.xp:5400,user.gold:62000,user.hero_exp:105200			1000560
4	111	npc_explore_4	126	154	289	886	1081	2028	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5400,user.gold:62000,user.hero_exp:105200	user.bindcash:20		1000561
4	112	npc_explore_4	126	154	290	887	1083	2030	level	1	0	0	0	1	0	6	user.xp:5400,user.gold:62000,user.hero_exp:105200			1000562
4	113	npc_explore_4	126	154	290	888	1084	2033	level	1	0	0	0	1	0	6	user.xp:5500,user.gold:62000,user.hero_exp:105800			1000563
4	114	npc_explore_4	127	155	290	890	1085	2035	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5500,user.gold:62000,user.hero_exp:105800	user.bindcash:20		1000564
4	115	npc_explore_4	127	155	291	891	1087	2038	level	1	0	0	0	1	0	6	user.xp:5500,user.gold:62000,user.hero_exp:106500			1000565
4	116	npc_explore_4	127	155	291	892	1088	2041	level	1	0	0	0	1	0	6	user.xp:5500,user.gold:62000,user.hero_exp:106500			1000566
4	117	npc_explore_4	127	155	291	893	1090	2043	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5500,user.gold:62000,user.hero_exp:106500	user.bindcash:20		1000567
4	118	npc_explore_4	127	155	292	895	1091	2046	level	1	0	0	0	1	0	6	user.xp:5600,user.gold:63000,user.hero_exp:107300			1000568
4	119	npc_explore_4	128	156	292	896	1092	2049	level	1	0	0	0	1	0	6	user.xp:5600,user.gold:63000,user.hero_exp:107300			1000569
4	120	npc_explore_4	128	156	293	897	1094	2052	level	1	0	0	0	1	0	6	material.101704:1,user.bindcash:20,user.xp:5600,user.gold:63000,user.hero_exp:108100	material.101704:1		1000570
4	121	npc_explore_4	128	156	293	898	1095	2054	level	1	0	0	0	1	0	6	user.xp:5600,user.gold:63000,user.hero_exp:108100			1000571
4	122	npc_explore_4	128	156	293	900	1097	2057	level	1	0	0	0	1	0	6	user.xp:5600,user.gold:63000,user.hero_exp:108100			1000572
4	123	npc_explore_4	128	156	294	901	1098	2060	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5600,user.gold:64000,user.hero_exp:108900	user.bindcash:20		1000573
4	124	npc_explore_4	128	157	294	902	1100	2062	level	1	0	0	0	1	0	6	user.xp:5600,user.gold:64000,user.hero_exp:108900			1000574
4	125	npc_explore_4	129	157	295	903	1101	2065	level	115	0	0	0	1	0	6	user.xp:5700,user.gold:64000,user.hero_exp:109800		equip.50601.0:1	1000575
4	126	npc_explore_4	129	157	295	905	1103	2068	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5700,user.gold:64000,user.hero_exp:109800	user.bindcash:20		1000576
4	127	npc_explore_4	129	157	295	906	1104	2071	level	1	0	0	0	1	0	6	user.xp:5700,user.gold:64000,user.hero_exp:109800			1000577
4	128	npc_explore_4	129	158	296	907	1106	2073	level	1	0	0	0	1	0	6	user.xp:5700,user.gold:65000,user.hero_exp:110700			1000578
4	129	npc_explore_4	129	158	296	909	1107	2076	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5700,user.gold:65000,user.hero_exp:110700	user.bindcash:20		1000579
4	130	npc_explore_4	130	158	297	910	1109	2079	level	1	0	0	0	1	0	6	user.xp:5800,user.gold:65000,user.hero_exp:111600			1000580
4	131	npc_explore_4	130	158	297	911	1110	2082	level	1	0	0	0	1	0	6	user.xp:5800,user.gold:65000,user.hero_exp:111600			1000581
4	132	npc_explore_4	130	158	297	913	1112	2085	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5800,user.gold:65000,user.hero_exp:111600	user.bindcash:20		1000582
4	133	npc_explore_4	130	159	298	914	1113	2087	level	1	0	0	0	1	0	6	user.xp:5800,user.gold:66000,user.hero_exp:112700			1000583
4	134	npc_explore_4	130	159	298	915	1115	2090	level	1	0	0	0	1	0	6	user.xp:5800,user.gold:66000,user.hero_exp:112700			1000584
4	135	npc_explore_4	131	159	299	917	1116	2093	level	1	0	0	0	1	0	6	rune.1005:1,user.bindcash:20,user.xp:5900,user.gold:67000,user.hero_exp:113700	rune.1005:1		1000585
4	136	npc_explore_4	131	159	299	918	1118	2096	level	1	0	0	0	1	0	6	user.xp:5900,user.gold:67000,user.hero_exp:113700			1000586
4	137	npc_explore_4	131	159	299	919	1119	2099	level	1	0	0	0	1	0	6	user.xp:5900,user.gold:67000,user.hero_exp:113700			1000587
4	138	npc_explore_4	131	160	300	921	1121	2102	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:5900,user.gold:67000,user.hero_exp:114800	user.bindcash:20		1000588
4	139	npc_explore_4	131	160	300	922	1122	2105	level	1	0	0	0	1	0	6	user.xp:5900,user.gold:67000,user.hero_exp:114800			1000589
4	140	npc_explore_4	131	160	301	923	1124	2108	level	1	0	0	0	1	0	6	user.xp:6000,user.gold:68000,user.hero_exp:115900			1000590
4	141	npc_explore_4	132	160	301	925	1125	2110	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:6000,user.gold:68000,user.hero_exp:115900	user.bindcash:20		1000591
4	142	npc_explore_4	132	161	301	926	1127	2113	level	1	0	0	0	1	0	6	user.xp:6000,user.gold:68000,user.hero_exp:115900			1000592
4	143	npc_explore_4	132	161	302	927	1128	2116	level	1	0	0	0	1	0	6	user.xp:6100,user.gold:69000,user.hero_exp:117100			1000593
4	144	npc_explore_4	132	161	302	929	1130	2119	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:6100,user.gold:69000,user.hero_exp:117100	user.bindcash:20		1000594
4	145	npc_explore_4	132	161	303	930	1132	2122	level	1	0	0	0	1	0	6	user.xp:6100,user.gold:69000,user.hero_exp:118300			1000595
4	146	npc_explore_4	133	161	303	931	1133	2125	level	1	0	0	0	1	0	6	user.xp:6100,user.gold:69000,user.hero_exp:118300			1000596
4	147	npc_explore_4	133	162	304	933	1135	2128	level	1	0	0	0	1	0	6	user.bindcash:20,user.xp:6100,user.gold:69000,user.hero_exp:118300	user.bindcash:20		1000597
4	148	npc_explore_4	133	162	304	934	1136	2131	level	1	0	0	0	1	0	6	user.xp:6200,user.gold:70000,user.hero_exp:119600			1000598
4	149	npc_explore_4	133	162	304	936	1138	2134	level	1	0	0	0	1	0	6	user.xp:6200,user.gold:70000,user.hero_exp:119600			1000599
4	150	npc_explore_4	133	162	305	937	1140	2137	level	120	0	0	0	1	0	6	user.bindcash:20,user.xp:6200,user.gold:70000,user.hero_exp:120000	user.bindcash:20	equip.60601.0:1	1000600
5	1	npc_explore_5	134	163	305	938	1141	2140	level	1	0	0	0	1	0	6	user.xp:6200,user.gold:70000,user.hero_exp:120000			1000601
5	2	npc_explore_5	134	163	306	940	1143	2143	level	1	0	0	0	1	0	6	user.xp:6200,user.gold:70000,user.hero_exp:120000			1000602
5	3	npc_explore_5	134	163	306	941	1144	2146	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6200,user.gold:71000,user.hero_exp:120500	user.bindcash:25		1000603
5	4	npc_explore_5	134	163	307	943	1146	2149	level	1	0	0	0	1	0	6	user.xp:6200,user.gold:71000,user.hero_exp:120500			1000604
5	5	npc_explore_5	134	164	307	944	1148	2152	level	1	0	0	0	1	0	6	user.xp:6300,user.gold:71000,user.hero_exp:121000			1000605
5	6	npc_explore_5	135	164	307	945	1149	2155	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6300,user.gold:71000,user.hero_exp:121000	user.bindcash:25		1000606
5	7	npc_explore_5	135	164	308	947	1151	2158	level	1	0	0	0	1	0	6	user.xp:6300,user.gold:71000,user.hero_exp:121000			1000607
5	8	npc_explore_5	135	164	308	948	1152	2161	level	1	0	0	0	1	0	6	user.xp:6300,user.gold:71000,user.hero_exp:121600			1000608
5	9	npc_explore_5	135	164	309	950	1154	2164	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6300,user.gold:71000,user.hero_exp:121600	user.bindcash:25		1000609
5	10	npc_explore_5	135	165	309	951	1156	2168	level	1	0	0	0	1	0	6	user.xp:6300,user.gold:72000,user.hero_exp:122200			1000610
5	11	npc_explore_5	136	165	310	953	1157	2171	level	1	0	0	0	1	0	6	user.xp:6300,user.gold:72000,user.hero_exp:122200			1000611
5	12	npc_explore_5	136	165	310	954	1159	2174	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6300,user.gold:72000,user.hero_exp:122200	user.bindcash:25		1000612
5	13	npc_explore_5	136	165	311	956	1161	2177	level	1	0	0	0	1	0	6	user.xp:6400,user.gold:72000,user.hero_exp:122900			1000613
5	14	npc_explore_5	136	166	311	957	1162	2180	level	1	0	0	0	1	0	6	user.xp:6400,user.gold:72000,user.hero_exp:122900			1000614
5	15	npc_explore_5	137	166	311	959	1164	2183	level	1	0	0	0	1	0	6	material.101705:1,user.bindcash:25,user.xp:6400,user.gold:72000,user.hero_exp:123600	material.101705:1		1000615
5	16	npc_explore_5	137	166	312	960	1166	2186	level	1	0	0	0	1	0	6	user.xp:6400,user.gold:72000,user.hero_exp:123600			1000616
5	17	npc_explore_5	137	166	312	961	1167	2189	level	1	0	0	0	1	0	6	user.xp:6400,user.gold:72000,user.hero_exp:123600			1000617
5	18	npc_explore_5	137	167	313	963	1169	2193	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6400,user.gold:73000,user.hero_exp:124400	user.bindcash:25		1000618
5	19	npc_explore_5	137	167	313	964	1171	2196	level	1	0	0	0	1	0	6	user.xp:6400,user.gold:73000,user.hero_exp:124400			1000619
5	20	npc_explore_5	138	167	314	966	1173	2199	level	1	0	0	0	1	0	6	user.xp:6500,user.gold:73000,user.hero_exp:125100			1000620
5	21	npc_explore_5	138	167	314	967	1174	2202	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6500,user.gold:73000,user.hero_exp:125100	user.bindcash:25		1000621
5	22	npc_explore_5	138	168	315	969	1176	2205	level	1	0	0	0	1	0	6	user.xp:6500,user.gold:73000,user.hero_exp:125100			1000622
5	23	npc_explore_5	138	168	315	970	1178	2209	level	1	0	0	0	1	0	6	user.xp:6500,user.gold:74000,user.hero_exp:126000			1000623
5	24	npc_explore_5	138	168	316	972	1179	2212	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6500,user.gold:74000,user.hero_exp:126000	user.bindcash:25		1000624
5	25	npc_explore_5	139	168	316	973	1181	2215	level	130	0	0	0	1	0	6	user.xp:6600,user.gold:74000,user.hero_exp:126800		equip.10701.0:1	1000625
5	26	npc_explore_5	139	169	316	975	1183	2218	level	1	0	0	0	1	0	6	user.xp:6600,user.gold:74000,user.hero_exp:126800			1000626
5	27	npc_explore_5	139	169	317	977	1185	2222	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6600,user.gold:74000,user.hero_exp:126800	user.bindcash:25		1000627
5	28	npc_explore_5	139	169	317	978	1186	2225	level	1	0	0	0	1	0	6	user.xp:6600,user.gold:75000,user.hero_exp:127800			1000628
5	29	npc_explore_5	140	169	318	980	1188	2228	level	1	0	0	0	1	0	6	user.xp:6600,user.gold:75000,user.hero_exp:127800			1000629
5	30	npc_explore_5	140	170	318	981	1190	2232	level	1	0	0	0	1	0	6	user.htoken:10,user.bindcash:25,user.xp:6700,user.gold:75000,user.hero_exp:128700	user.htoken:10		1000630
5	31	npc_explore_5	140	170	319	983	1192	2235	level	1	0	0	0	1	0	6	user.xp:6700,user.gold:75000,user.hero_exp:128700			1000631
5	32	npc_explore_5	140	170	319	984	1193	2238	level	1	0	0	0	1	0	6	user.xp:6700,user.gold:75000,user.hero_exp:128700			1000632
5	33	npc_explore_5	140	170	320	986	1195	2241	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6700,user.gold:76000,user.hero_exp:129700	user.bindcash:25		1000633
5	34	npc_explore_5	141	171	320	987	1197	2245	level	1	0	0	0	1	0	6	user.xp:6700,user.gold:76000,user.hero_exp:129700			1000634
5	35	npc_explore_5	141	171	321	989	1199	2248	level	1	0	0	0	1	0	6	user.xp:6800,user.gold:76000,user.hero_exp:130800			1000635
5	36	npc_explore_5	141	171	321	990	1201	2251	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6800,user.gold:76000,user.hero_exp:130800	user.bindcash:25		1000636
5	37	npc_explore_5	141	171	322	992	1202	2255	level	1	0	0	0	1	0	6	user.xp:6800,user.gold:76000,user.hero_exp:130800			1000637
5	38	npc_explore_5	142	172	322	994	1204	2258	level	1	0	0	0	1	0	6	user.xp:6800,user.gold:77000,user.hero_exp:131900			1000638
5	39	npc_explore_5	142	172	323	995	1206	2262	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6800,user.gold:77000,user.hero_exp:131900	user.bindcash:25		1000639
5	40	npc_explore_5	142	172	323	997	1208	2265	level	1	0	0	0	1	0	6	user.xp:6900,user.gold:78000,user.hero_exp:133000			1000640
5	41	npc_explore_5	142	172	324	998	1210	2268	level	1	0	0	0	1	0	6	user.xp:6900,user.gold:78000,user.hero_exp:133000			1000641
5	42	npc_explore_5	142	173	324	1000	1211	2272	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:6900,user.gold:78000,user.hero_exp:133000	user.bindcash:25		1000642
5	43	npc_explore_5	143	173	325	1002	1213	2275	level	1	0	0	0	1	0	6	user.xp:6900,user.gold:78000,user.hero_exp:134200			1000643
5	44	npc_explore_5	143	173	325	1003	1215	2279	level	1	0	0	0	1	0	6	user.xp:6900,user.gold:78000,user.hero_exp:134200			1000644
5	45	npc_explore_5	143	173	326	1005	1217	2282	level	1	0	0	0	1	0	6	material.101705:1,user.bindcash:25,user.xp:7000,user.gold:79000,user.hero_exp:135400	material.101705:1		1000645
5	46	npc_explore_5	143	174	326	1006	1219	2286	level	1	0	0	0	1	0	6	user.xp:7000,user.gold:79000,user.hero_exp:135400			1000646
5	47	npc_explore_5	144	174	327	1008	1221	2289	level	1	0	0	0	1	0	6	user.xp:7000,user.gold:79000,user.hero_exp:135400			1000647
5	48	npc_explore_5	144	174	327	1010	1222	2293	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7100,user.gold:80000,user.hero_exp:136600	user.bindcash:25		1000648
5	49	npc_explore_5	144	174	328	1011	1224	2296	level	1	0	0	0	1	0	6	user.xp:7100,user.gold:80000,user.hero_exp:136600			1000649
5	50	npc_explore_5	144	175	328	1013	1226	2300	level	140	0	0	0	1	0	6	user.xp:7100,user.gold:80000,user.hero_exp:137100		equip.20701.0:1	1000650
5	51	npc_explore_5	144	175	329	1014	1228	2303	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7100,user.gold:80000,user.hero_exp:137100	user.bindcash:25		1000651
5	52	npc_explore_5	145	175	329	1016	1230	2307	level	1	0	0	0	1	0	6	user.xp:7100,user.gold:80000,user.hero_exp:137100			1000652
5	53	npc_explore_5	145	176	330	1018	1232	2310	level	1	0	0	0	1	0	6	user.xp:7100,user.gold:80000,user.hero_exp:137600			1000653
5	54	npc_explore_5	145	176	330	1019	1234	2314	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7100,user.gold:80000,user.hero_exp:137600	user.bindcash:25		1000654
5	55	npc_explore_5	145	176	331	1021	1236	2317	level	1	0	0	0	1	0	6	user.xp:7100,user.gold:81000,user.hero_exp:138100			1000655
5	56	npc_explore_5	146	176	331	1023	1237	2321	level	1	0	0	0	1	0	6	user.xp:7100,user.gold:81000,user.hero_exp:138100			1000656
5	57	npc_explore_5	146	177	332	1024	1239	2324	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7100,user.gold:81000,user.hero_exp:138100	user.bindcash:25		1000657
5	58	npc_explore_5	146	177	332	1026	1241	2328	level	1	0	0	0	1	0	6	user.xp:7200,user.gold:81000,user.hero_exp:138700			1000658
5	59	npc_explore_5	146	177	333	1028	1243	2331	level	1	0	0	0	1	0	6	user.xp:7200,user.gold:81000,user.hero_exp:138700			1000659
5	60	npc_explore_5	147	177	333	1029	1245	2335	level	1	0	0	0	1	0	6	rune.1005:1,user.bindcash:25,user.xp:7200,user.gold:81000,user.hero_exp:139300	rune.1005:1		1000660
5	61	npc_explore_5	147	178	334	1031	1247	2339	level	1	0	0	0	1	0	6	user.xp:7200,user.gold:81000,user.hero_exp:139300			1000661
5	62	npc_explore_5	147	178	334	1033	1249	2342	level	1	0	0	0	1	0	6	user.xp:7200,user.gold:81000,user.hero_exp:139300			1000662
5	63	npc_explore_5	147	178	335	1034	1251	2346	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7200,user.gold:82000,user.hero_exp:140000	user.bindcash:25		1000663
5	64	npc_explore_5	148	179	335	1036	1253	2349	level	1	0	0	0	1	0	6	user.xp:7200,user.gold:82000,user.hero_exp:140000			1000664
5	65	npc_explore_5	148	179	336	1038	1255	2353	level	1	0	0	0	1	0	6	user.xp:7300,user.gold:82000,user.hero_exp:140700			1000665
5	66	npc_explore_5	148	179	336	1040	1257	2357	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7300,user.gold:82000,user.hero_exp:140700	user.bindcash:25		1000666
5	67	npc_explore_5	148	179	337	1041	1259	2360	level	1	0	0	0	1	0	6	user.xp:7300,user.gold:82000,user.hero_exp:140700			1000667
5	68	npc_explore_5	149	180	337	1043	1261	2364	level	1	0	0	0	1	0	6	user.xp:7300,user.gold:83000,user.hero_exp:141400			1000668
5	69	npc_explore_5	149	180	338	1045	1263	2368	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7300,user.gold:83000,user.hero_exp:141400	user.bindcash:25		1000669
5	70	npc_explore_5	149	180	338	1046	1265	2372	level	1	0	0	0	1	0	6	user.xp:7300,user.gold:83000,user.hero_exp:142200			1000670
5	71	npc_explore_5	149	181	339	1048	1267	2375	level	1	0	0	0	1	0	6	user.xp:7300,user.gold:83000,user.hero_exp:142200			1000671
5	72	npc_explore_5	150	181	339	1050	1269	2379	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7300,user.gold:83000,user.hero_exp:142200	user.bindcash:25		1000672
5	73	npc_explore_5	150	181	340	1052	1271	2383	level	1	0	0	0	1	0	6	user.xp:7400,user.gold:84000,user.hero_exp:143000			1000673
5	74	npc_explore_5	150	181	340	1053	1273	2386	level	1	0	0	0	1	0	6	user.xp:7400,user.gold:84000,user.hero_exp:143000			1000674
5	75	npc_explore_5	150	182	341	1055	1275	2390	level	150	0	0	0	1	0	6	fragment.5021:60,user.bindcash:25,user.xp:7400,user.gold:84000,user.hero_exp:143900	fragment.5021:60	equip.30701.0:1	1000675
5	76	npc_explore_5	151	182	342	1057	1277	2394	level	1	0	0	0	1	0	6	user.xp:7400,user.gold:84000,user.hero_exp:143900			1000676
5	77	npc_explore_5	151	182	342	1059	1279	2398	level	1	0	0	0	1	0	6	user.xp:7400,user.gold:84000,user.hero_exp:143900			1000677
5	78	npc_explore_5	151	183	343	1060	1281	2401	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7500,user.gold:85000,user.hero_exp:144800	user.bindcash:25		1000678
5	79	npc_explore_5	151	183	343	1062	1283	2405	level	1	0	0	0	1	0	6	user.xp:7500,user.gold:85000,user.hero_exp:144800			1000679
5	80	npc_explore_5	152	183	344	1064	1285	2409	level	1	0	0	0	1	0	6	user.xp:7500,user.gold:85000,user.hero_exp:145800			1000680
5	81	npc_explore_5	152	183	344	1066	1287	2413	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7500,user.gold:85000,user.hero_exp:145800	user.bindcash:25		1000681
5	82	npc_explore_5	152	184	345	1067	1289	2417	level	1	0	0	0	1	0	6	user.xp:7500,user.gold:85000,user.hero_exp:145800			1000682
5	83	npc_explore_5	152	184	345	1069	1291	2420	level	1	0	0	0	1	0	6	user.xp:7600,user.gold:86000,user.hero_exp:146800			1000683
5	84	npc_explore_5	153	184	346	1071	1293	2424	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7600,user.gold:86000,user.hero_exp:146800	user.bindcash:25		1000684
5	85	npc_explore_5	153	185	346	1073	1295	2428	level	1	0	0	0	1	0	6	user.xp:7600,user.gold:86000,user.hero_exp:147800			1000685
5	86	npc_explore_5	153	185	347	1075	1297	2432	level	1	0	0	0	1	0	6	user.xp:7600,user.gold:86000,user.hero_exp:147800			1000686
5	87	npc_explore_5	153	185	348	1076	1299	2436	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7600,user.gold:86000,user.hero_exp:147800	user.bindcash:25		1000687
5	88	npc_explore_5	154	185	348	1078	1301	2440	level	1	0	0	0	1	0	6	user.xp:7700,user.gold:87000,user.hero_exp:148900			1000688
5	89	npc_explore_5	154	186	349	1080	1303	2444	level	1	0	0	0	1	0	6	user.xp:7700,user.gold:87000,user.hero_exp:148900			1000689
5	90	npc_explore_5	154	186	349	1082	1305	2448	level	1	0	0	0	1	0	6	material.101705:1,user.bindcash:25,user.xp:7700,user.gold:88000,user.hero_exp:150100	material.101705:1		1000690
5	91	npc_explore_5	154	186	350	1084	1307	2451	level	1	0	0	0	1	0	6	user.xp:7700,user.gold:88000,user.hero_exp:150100			1000691
5	92	npc_explore_5	155	187	350	1086	1309	2455	level	1	0	0	0	1	0	6	user.xp:7700,user.gold:88000,user.hero_exp:150100			1000692
5	93	npc_explore_5	155	187	351	1087	1311	2459	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7800,user.gold:88000,user.hero_exp:151200	user.bindcash:25		1000693
5	94	npc_explore_5	155	187	351	1089	1313	2463	level	1	0	0	0	1	0	6	user.xp:7800,user.gold:88000,user.hero_exp:151200			1000694
5	95	npc_explore_5	155	188	352	1091	1316	2467	level	1	0	0	0	1	0	6	user.xp:7900,user.gold:89000,user.hero_exp:152500			1000695
5	96	npc_explore_5	156	188	353	1093	1318	2471	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7900,user.gold:89000,user.hero_exp:152500	user.bindcash:25		1000696
5	97	npc_explore_5	156	188	353	1095	1320	2475	level	1	0	0	0	1	0	6	user.xp:7900,user.gold:89000,user.hero_exp:152500			1000697
5	98	npc_explore_5	156	188	354	1097	1322	2479	level	1	0	0	0	1	0	6	user.xp:7900,user.gold:90000,user.hero_exp:153700			1000698
5	99	npc_explore_5	156	189	354	1098	1324	2483	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:7900,user.gold:90000,user.hero_exp:153700	user.bindcash:25		1000699
5	100	npc_explore_5	157	189	355	1100	1326	2487	level	160	0	0	0	1	0	6	user.xp:8000,user.gold:90000,user.hero_exp:154200		equip.40701.0:1	1000700
5	101	npc_explore_5	157	189	355	1102	1328	2491	level	1	0	0	0	1	0	6	user.xp:8000,user.gold:90000,user.hero_exp:154200			1000701
