Key	文本内容
text_skyChangeGetWayDesc2_7	活动
text_skyChangeGetWayDesc2_8	豪华助战礼包#2
text_skyChangeGetWayDesc2_9	购买高级特权卡
text_skyChangeGetWayDesc2_10	活动
text_skyChangeGetWayDesc2_11	活动
text_skyChangeGetWayDesc3_0	圣骑0阶解锁
text_skyChangeGetWayDesc3_1	圣骑1阶解锁
text_skyChangeGetWayDesc3_2	圣骑4阶解锁
text_skyChangeGetWayDesc3_3	圣骑7阶解锁
text_skyChangeGetWayDesc3_4	圣骑10阶解锁
text_skyChangeGetWayDesc3_5	开服战力榜第一
text_skyChangeGetWayDesc3_6	VIP商店
text_skyChangeGetWayDesc3_7	活动
text_skyChangeGetWayDesc3_8	豪华助战礼包#3
text_skyChangeGetWayDesc3_9	王者之战奖励
text_skyChangeGetWayDesc3_10	幸运商店
text_skyChangeGetWayDesc3_11	活动
text_skyChangeClassDesc_1	永久
text_skyChangeClassDesc_2	限时
text_chatLordName_fight_force	战力霸主
text_chatLordName_arena	竞技霸主
text_chatLordName_tower	爬塔霸主
text_chatLordName_country1	魏王
text_chatLordName_country2	吴王
text_chatLordName_country3	蜀王
text_chatLordName_world_war	王者
text_chatLordName_legion	军团霸主
text_chatLordName_tavern	人品帝
text_setting_headFrameDesc	极具收藏价值的限量版头像，获得后可前往[玩家设置]界面使用。
text_setting_headFrameType1	活动头像
text_setting_headFrameType2	尊享头像
text_setting_headFrameType3	图鉴头像
text_settingHeadFrameName_1_10001	金猪贺岁
text_settingHeadFrameName_1_10002	劳动最光荣
text_settingHeadFrameName_1_10003	小乖波板糖
text_settingHeadFrameName_1_10004	粽子宝宝
text_settingHeadFrameName_1_10005	先锋骑士
text_settingHeadFrameName_1_10006	先锋骑士
text_settingHeadFrameName_1_10007	男领主
text_settingHeadFrameName_1_10008	女领主
text_settingHeadFrameName_1_10009	国旗
text_settingHeadFrameName_2_20001	战力霸主
text_settingHeadFrameName_3_1	普通头像
text_settingHeadFrameConditionDesc_1_1	活动解锁
text_settingHeadFrameConditionDesc_2_1	本服战力第一解锁
text_settingHeadFrameConditionDesc_3_1	点亮图鉴解锁
text_settingHeadFrameConditionDesc_3_2	杰出领主解锁
text_settingHeadFrameConditionDesc_3_3	普通.150解锁
text_settingHeadFrameConditionDesc_3_4	精英.150解锁
text_settingHeadFrameConditionDesc_3_5	困难.150解锁
text_settingHeadFrameConditionDesc_3_6	噩梦.150解锁
text_settingHeadFrameConditionDesc_3_7	地狱.150解锁
text_settingHeadFrameTimDesc_1	永久拥有
text_settingHeadFrameTimDesc_2	战力第一期间
text_fateName_1	萝莉姐妹
text_fateName_2	小人物
text_fateName_3	美女野兽
text_fateName_4	突击好手
text_fateName_5	联合打击
text_fateName_6	攻守兼备
text_fateName_7	小绿帽
text_fateName_8	万金油
text_fateName_9	自然守护
text_fateName_10	矮人精英
text_fateName_11	娜迦氏族
text_fateName_12	光之守护
text_fateName_13	黑暗使者
text_fateName_14	美食家
text_fateName_15	统治者
text_fateName_16	老好人
text_fateName_17	唇齿相依
text_fateName_18	神秘人
text_fateName_19	最佳搭档
text_fateName_20	矫健身形
text_fateName_21	海洋生灵
text_fateName_22	输出机器
text_fateName_23	魔力精通者
text_fateName_24	正义联盟
text_fateName_25	灵魂收割机
text_fateName_26	完美瞄准
text_fateName_27	古老力量
text_fateName_28	最强后援团
text_fateName_29	皇家卫士
text_fateName_30	中立荣耀
text_fateName_31	背道而驰
text_fateName_32	起死回生
text_fateName_33	势不两立
text_fateName_34	女王降临
text_fateName_35	相生相克
text_fateName_36	远古记忆
text_fateName_37	视死如归
text_fateName_38	坚如磐石
text_fateName_39	特殊作战
text_fateName_40	光暗融合
text_fateName_41	凛然正气
text_fateName_42	古怪服饰
text_fateName_43	强力干扰
text_fateName_44	穿透打击
text_fateName_45	知己知彼
text_fateName_46	公主组合
text_fateName_47	死亡掌控者
text_fateName_48	魔法大师
text_fateName_49	铜墙铁壁
text_fateName_50	疯狂三人组
text_fateName_51	近战荣耀
text_fateName_52	输出机器
text_fateName_53	共同作战
text_fateName_54	强强联合
text_fateName_55	强力辅助
text_fateName_56	智勇双全
text_fateName_57	古灵精怪
text_fateName_58	无坚不摧
text_heroQualityTitle_1	见习
text_heroQualityTitle_2	白银
text_heroQualityTitle_3	黄金
text_heroQualityTitle_4	紫金
text_heroQualityTitle_5	钻石
text_heroQualityTitle_6	王者
text_heroEquipConfName_10101	旅人头盔
text_heroEquipConfName_20101	旅人长刀
text_heroEquipConfName_30101	旅人护肩
text_heroEquipConfName_40101	旅人胸甲
text_heroEquipConfName_50101	旅人斗篷
text_heroEquipConfName_60101	旅人项链
text_heroEquipConfName_10301	军团头盔
text_heroEquipConfName_20301	军团长刀
text_heroEquipConfName_30301	军团护肩
text_heroEquipConfName_40301	军团胸甲
text_heroEquipConfName_50301	军团斗篷
text_heroEquipConfName_60301	军团项链
text_heroEquipConfName_10401	犀牛头盔
text_heroEquipConfName_20401	犀牛之爪
text_heroEquipConfName_30401	犀牛护肩
text_heroEquipConfName_40401	犀牛胸甲
text_heroEquipConfName_50401	犀牛斗篷
text_heroEquipConfName_60401	犀牛项链
text_heroEquipConfName_10402	豺狼头盔
text_heroEquipConfName_20402	豺狼长矛
text_heroEquipConfName_30402	豺狼护肩
text_heroEquipConfName_40402	豺狼胸甲
text_heroEquipConfName_50402	豺狼斗篷
text_heroEquipConfName_60402	豺狼项链
text_heroEquipConfName_10501	冰晶头盔
text_heroEquipConfName_20501	冰晶之刃
text_heroEquipConfName_30501	冰晶护肩
text_heroEquipConfName_40501	冰晶胸甲
text_heroEquipConfName_50501	冰晶斗篷
text_heroEquipConfName_60501	冰晶项链
text_heroEquipConfName_10502	雷霆头盔
text_heroEquipConfName_20502	雷霆巨斧
text_heroEquipConfName_30502	雷霆护肩
text_heroEquipConfName_40502	雷霆胸甲
text_heroEquipConfName_50502	雷霆斗篷
text_heroEquipConfName_60502	雷霆项链
text_heroEquipConfName_10503	龙麟头盔
text_heroEquipConfName_20503	龙麟战斧
text_heroEquipConfName_30503	龙麟护肩
text_heroEquipConfName_40503	龙麟胸甲
text_heroEquipConfName_50503	龙麟斗篷
text_heroEquipConfName_60503	龙麟挂饰
text_heroEquipConfName_10601	巨龙头盔
text_heroEquipConfName_20601	巨龙之刃
text_heroEquipConfName_30601	巨龙护肩
text_heroEquipConfName_40601	巨龙胸甲
text_heroEquipConfName_50601	巨龙斗篷
text_heroEquipConfName_60601	巨龙项链
text_heroEquipConfName_10602	血魔头盔
text_heroEquipConfName_20602	血魔长剑
text_heroEquipConfName_30602	血魔护肩
text_heroEquipConfName_40602	血魔胸甲
text_heroEquipConfName_50602	血魔斗篷
text_heroEquipConfName_60602	血魔项链
text_heroEquipConfName_10603	幽魂头盔
text_heroEquipConfName_20603	幽魂之杖
text_heroEquipConfName_30603	幽魂护肩
text_heroEquipConfName_40603	幽魂胸甲
text_heroEquipConfName_50603	幽魂斗篷
text_heroEquipConfName_60603	幽魂项链
text_heroEquipConfName_10701	泰坦头盔
text_heroEquipConfName_20701	泰坦之刃
text_heroEquipConfName_30701	泰坦护肩
text_heroEquipConfName_40701	泰坦胸甲
text_heroEquipConfName_50701	泰坦斗篷
text_heroEquipConfName_60701	泰坦项链
text_heroEquipConfName_10702	雷神头盔
text_heroEquipConfName_20702	雷神之锤
text_heroEquipConfName_30702	雷神护肩
text_heroEquipConfName_40702	雷神胸甲
text_heroEquipConfName_50702	雷神斗篷
text_heroEquipConfName_60702	雷神项链
text_heroEquipConfName_10703	冥王头盔
text_heroEquipConfName_20703	冥王长剑
text_heroEquipConfName_30703	冥王护肩
text_heroEquipConfName_40703	冥王胸甲
text_heroEquipConfName_50703	冥王斗篷
text_heroEquipConfName_60703	冥王项链
text_heroEquipConfDesc_10101	专为初级冒险者缝制的旅行者帽子。
text_heroEquipConfDesc_20101	专为初级冒险者打造的铁质长刀，是打怪狩猎的好帮手。
text_heroEquipConfDesc_30101	并不特别牢靠的护肩，适用于抵挡一些轻微伤害。
text_heroEquipConfDesc_40101	专为初级冒险者打造的布甲，适用于抵挡一些轻微伤害。
text_heroEquipConfDesc_50101	专为初级冒险者缝制的防风斗篷，适用于抵挡一些轻微伤害。
text_heroEquipConfDesc_60101	专为初级冒险者打造的装饰项链，可调用微弱的魔法能量。
text_heroEquipConfDesc_10301	为军队中战士们打造的坚硬头盔。
text_heroEquipConfDesc_20301	为军队中战士们打造的坚硬长刀，可以切开一切轻甲。
text_heroEquipConfDesc_30301	为军队中战士们打造的坚硬护肩，适用于抵抗刀剑伤害。
text_heroEquipConfDesc_40301	为军队中战士们打造的坚硬护甲，适用于抵抗刀剑伤害。
text_heroEquipConfDesc_50301	专为军队战士缝制的防风斗篷，适用于抵挡一些战场伤害。
text_heroEquipConfDesc_60301	专为军队战士打造的魔法项链，适用于抵挡轻微的魔法伤害。
text_heroEquipConfDesc_10401	由犀牛角打造而成的坚硬的头盔，是不错的防御装备。
text_heroEquipConfDesc_20401	由犀牛角与生铁打造而成的锋利的铁爪，可造成撕裂伤害。
text_heroEquipConfDesc_30401	通过在生铁上镶嵌犀牛角而打造成的牢固护肩。
text_heroEquipConfDesc_40401	通过在生铁上镶嵌犀牛头骨打造而成的坚固护甲。
text_heroEquipConfDesc_50401	结合犀牛角的韧性并缝制而成的斗篷，是相当不错的防具。
text_heroEquipConfDesc_60401	由犀牛角构成的魔法项链。可调用少量的魔法能量。
text_heroEquipConfDesc_10402	印有豺狼图腾的钢铁头盔，是相当适用的防具。
text_heroEquipConfDesc_20402	由豺狼利牙打磨而成的锋利长矛，有着不错的穿刺伤害。
text_heroEquipConfDesc_30402	通过在生铁上镶嵌豺狼牙而打造成的牢固护肩。
text_heroEquipConfDesc_40402	有着豺狼图腾的坚硬的护甲，有着不错的防护性。
text_heroEquipConfDesc_50402	由狼皮缝制的漂亮斗篷，有着不错的保暖性和防护性。
text_heroEquipConfDesc_60402	由狼牙打造而成的魔法项链。可调用少量的魔法能量。
text_heroEquipConfDesc_10501	冰川雪原之主所佩戴的冰晶王冠，可提升适用者的命中伤害。
text_heroEquipConfDesc_20501	蕴藏与极寒之地中的寒冰利刃，攻击时伴随着额外寒冰伤害。
text_heroEquipConfDesc_30501	寒冰玄铁打造而成的坚毅护肩，可抵抗一部分的魔法伤害。
text_heroEquipConfDesc_40501	寒冰玄铁打造而成的坚毅胸甲，可为英雄提供极高的护甲。
text_heroEquipConfDesc_50501	不断散发着冰冷的寒气，有一定几率闪避其他英雄的伤害。
text_heroEquipConfDesc_60501	由冰冷的寒冬之心打造而成冰晶项链，大幅提升英雄暴击。
text_heroEquipConfDesc_10502	传闻被神族战士穿戴过的头盔，可让被穿戴者充满力量。
text_heroEquipConfDesc_20502	蕴含雷霆之力的锋利战斧，以雷霆万钧之势击溃眼睛的敌人。
text_heroEquipConfDesc_30502	有着澎湃力量的护肩，能提供不错的魔法抗性。
text_heroEquipConfDesc_40502	传闻其中蕴藏强大的能力能有效的抵御敌人的伤害。
text_heroEquipConfDesc_50502	有着澎湃力量的斗篷，能提供不错的防护效果。
text_heroEquipConfDesc_60502	传闻其中蕴藏强大的能力能有效的提升对敌人的伤害。
text_heroEquipConfDesc_10503	传闻这是屠龙者所佩戴的面具，能让佩戴者充满勇气。
text_heroEquipConfDesc_20503	传闻由龙鳞打造而成的锐利战斧，削铁如泥。
text_heroEquipConfDesc_30503	由坚毅的龙鳞打造而成的护肩，是极其珍贵的防具装备。
text_heroEquipConfDesc_40503	由坚毅的龙鳞打造而成的胸甲，能抵御绝大部分的物理伤害。
text_heroEquipConfDesc_50503	传闻由龙鳞打造而成的帅气斗篷，可提升玩家对敌方伤害的闪避。
text_heroEquipConfDesc_60503	由巨龙之心创造神秘项链，能够极大的提升玩家的攻击强度。
text_heroEquipConfDesc_10601	传闻由巨龙之骨打造而成的强力头盔，乃世间不可多得的强力装备。
text_heroEquipConfDesc_20601	血红的巨龙之刃是让无尽英雄陨落的神兵利器。
text_heroEquipConfDesc_30601	由巨龙之角打造而成的强力护肩，可抵御几乎全部的魔法伤害。
text_heroEquipConfDesc_40601	火红赤炎的巨龙胸甲，蕴含着红龙之力，让攻击无所适从。
text_heroEquipConfDesc_50601	传闻由屠龙者亲手缝制的巨龙斗篷，能使其隐逸于巨龙之间。
text_heroEquipConfDesc_60601	矮人中的屠龙者在击杀火龙后，利用巨龙之血打造而成的项链。
text_heroEquipConfDesc_10602	藏逸于黑夜之中的血魔，时常佩戴凶恶的头盔，以彰显其威严。
text_heroEquipConfDesc_20602	传闻此为血魔之主使用的利刃，无数怨魂命丧于剑下。
text_heroEquipConfDesc_30602	尖锐高贵的血魔护肩，时刻展示血族的神秘与嗜血。
text_heroEquipConfDesc_40602	血魔一族的至宝，传闻能使穿戴者藏逸与黑衣之中。
text_heroEquipConfDesc_50602	最具象征的血族神器，两对蝠翼让人魂飞胆颤。
text_heroEquipConfDesc_60602	万年血池中孕育而出的血魔项链，是世间至邪之物。
text_heroEquipConfDesc_10603	冥界无畏者所佩戴的头盔，这让无畏者们所向睥睨。
text_heroEquipConfDesc_20603	无畏者所持有的法杖，传闻能召唤冥界的一切亡灵之魂。
text_heroEquipConfDesc_30603	冥界恶犬所化身的幽魂护臂，可抵御一切世间魔法。
text_heroEquipConfDesc_40603	幽魂胸甲为冥王亲手锻造之物，仅赐予冥界最强大的无畏者。
text_heroEquipConfDesc_50603	幽魂斗篷乃冥界千万幽魂所铸，其周身千万幽魂围绕。
text_heroEquipConfDesc_60603	由幽冥之眼为主体而构成的幽魂项链，是幽魂魔法力量的源泉。
text_heroEquipConfDesc_10701	泰坦族人所穿戴的金色头盔，威严而庄重。
text_heroEquipConfDesc_20701	泰坦之王所挥舞的巨剑，传闻其势可力劈山河。
text_heroEquipConfDesc_30701	泰坦一族的精良工艺锻造的泰坦护肩。
text_heroEquipConfDesc_40701	轻薄坚硬，却又极富韧性，可极大的提升英雄的护甲。
text_heroEquipConfDesc_50701	泰坦斗篷，乃泰坦皇族必备之物，穿戴者皆为被命运眷顾者。
text_heroEquipConfDesc_60701	泰坦族人用天界神石打造而成，可汇集天地间无穷尽的魔法力量。
text_heroEquipConfDesc_10702	雷神所佩戴的神力头盔，传闻诸神黄昏后，遗落凡尘不知去向。
text_heroEquipConfDesc_20702	雷神生前最爱之物，其雷霆之力，让诸神胆颤。
text_heroEquipConfDesc_30702	雷神护甲，常年伴随雷神，使其散发着雷神所特有的雷霆之力。
text_heroEquipConfDesc_40702	雷霆如蛇蔓一般缠绕胸甲，让人无不退让三分。
text_heroEquipConfDesc_50702	雷神标志般的雷神斗篷，如同蓝色闪光一般耀眼夺目。
text_heroEquipConfDesc_60702	镶嵌有雷霆之心的珍贵项链，这是让诸神垂涎的物件。
text_heroEquipConfDesc_10703	幽冥世界之主-冥王出战时所穿戴的头盔。
text_heroEquipConfDesc_20703	蕴含冥界千王魂魄的冥王之剑，所挥之处，皆为亡魂。
text_heroEquipConfDesc_30703	冥界暗河中所淬炼的冥王护肩，所触之物，皆灰飞烟灭。
text_heroEquipConfDesc_40703	冥王命冥界众人在世间寻得的陨暗之金铸造而成的神甲。
text_heroEquipConfDesc_50703	王者的象征与荣耀，没人希望看见冥王斗篷之内的真相。
text_heroEquipConfDesc_60703	冥王用天界陨落诸神之魂制成此项链。其中蕴含着令天地胆颤的力量。
text_heroEquipSuitName_201	旅人套装
text_heroEquipSuitName_301	军团套装
text_heroEquipSuitName_401	犀牛套装
text_heroEquipSuitName_402	豺狼套装
text_heroEquipSuitName_501	冰晶套装
text_heroEquipSuitName_502	雷霆套装
text_heroEquipSuitName_503	龙麟套装
text_heroEquipSuitName_601	巨龙套装
text_heroEquipSuitName_602	血魔套装
text_heroEquipSuitName_603	幽魂套装
text_heroEquipSuitName_701	泰坦套装
text_heroEquipSuitName_702	雷神套装
text_heroEquipSuitName_703	冥王套装
text_soldierName_100	初级步兵
text_soldierName_101	初级步兵
text_soldierName_102	中级步兵
text_soldierName_103	高级步兵
text_soldierName_104	精锐步兵
text_soldierName_105	荣耀步兵
text_soldierName_106	狂战士
text_soldierName_200	初级射手
text_soldierName_201	初级射手
text_soldierName_202	中级射手
text_soldierName_203	高级射手
text_soldierName_204	精锐射手
text_soldierName_205	荣耀射手
text_soldierName_206	神射手
text_soldierName_300	初级骑兵
text_soldierName_301	初级骑兵
text_soldierName_302	中级骑兵
text_soldierName_303	高级骑兵
text_soldierName_304	精锐骑兵
text_soldierName_305	荣耀骑兵
text_soldierName_306	龙骑士
text_summonName_5001	迅龙宝宝
text_summonName_40050201	狂暴小猪
text_summonName_51100201	骷髅兵
text_summonName_51130101	蛇棒
text_summonName_61020101	熔岩精灵
text_summonName_61020201	地狱火
text_summonName_61030201	狮鹫分身
text_battletalk_1	唉，为何还要抵抗？
text_battletalk_2	这样没有意义！
text_battletalk_3	看我的力量！
text_battletalk_4	果然有效！
text_battletalk_5	你们完蛋了！
text_battletalk_6	这次要赢！
text_battletalk_7	谁也不能阻挡我的脚步！
text_battletalk_8	有人能打败我么？
text_battletalk_9	哼，看我的厉害！
text_battletalk_10	此战必胜！
text_battletalk_11	哼，手下败将！
text_battletalk_12	你们不要太猖狂！
text_battletalk_13	没人能打败我！
text_battletalk_14	看我大展身手！
text_battletalk_15	杀！杀！杀！
text_innateDesc_1	攻击+
text_innateDesc_2	护甲+
text_innateDesc_3	技防+
text_innateDesc_4	生命+
text_innateDesc_5	防御+
text_innateDesc_11	攻击提高+
text_innateDesc_12	护甲提高+
text_innateDesc_13	技防提高+
text_innateDesc_14	生命提高+
text_innateDesc_15	防御提高+
text_innateDesc_21	护甲穿透提高+
text_innateDesc_22	技防穿透提高+
text_innateDesc_23	技能伤害加成提高+
text_innateDesc_24	技能伤害减免提高+
text_innateDesc_25	技能暴击率提高+
text_innateDesc_26	负面抗性提高+
text_innateDesc_27	治疗加成提高+
text_innateDesc_28	无视防御提高+
text_innateDesc_41	暴击伤害提高+
text_innateDesc_42	暴击减伤提高+
text_innateDesc_43	伤害加成提高+
text_innateDesc_44	伤害减免提高+
text_innateDesc_45	命中提高+
text_innateDesc_46	闪避提高+
text_innateDesc_47	暴击提高+
text_innateDesc_48	抗暴提高+
text_innateDesc_61	初始怒气提高+
text_innateDesc_62	怒气回复速度提高+
text_innateDesc_101	全体攻击+
text_innateDesc_102	全体护甲+
text_innateDesc_103	全体技防+
text_innateDesc_104	全体生命+
text_innateDesc_105	全体防御+
text_innateDesc_111	全体攻击提高+
text_innateDesc_112	全体护甲提高+
text_innateDesc_113	全体技防提高+
text_innateDesc_114	全体生命提高+
text_innateDesc_115	全体防御提高+
text_innateDesc_121	全体护甲穿透提高+
text_innateDesc_122	全体技防穿透提高+
text_innateDesc_123	全体技能伤害加成提高+
text_innateDesc_124	全体技能伤害减免提高+
text_innateDesc_125	全体技能暴击率提高+
text_innateDesc_126	全体负面抗性提高+
text_innateDesc_127	全体治疗加成提高+
text_innateDesc_128	全体无视防御提高+
text_innateDesc_141	全体暴击伤害提高+
text_innateDesc_142	全体暴击减伤提高+
text_innateDesc_143	全体伤害加成提高+
text_innateDesc_144	全体伤害减免提高+
text_innateDesc_145	全体命中提高+
text_innateDesc_146	全体闪避提高+
text_innateDesc_147	全体暴击提高+
text_innateDesc_148	全体抗暴提高+
text_innateDesc_161	全体初始怒气提高+
text_innateDesc_162	全体怒气回复速度提高+
text_growhelp_strength_name_playerLv0	提升领主等级
text_growhelp_strength_name_war_college0	学习布阵
text_growhelp_strength_name_dragon0	巨龙进阶
text_growhelp_strength_name_heroQuality	上阵英雄
text_growhelp_strength_name_heroQuality4	上阵4星英雄
text_growhelp_strength_name_heroQuality5	上阵5星英雄
text_growhelp_strength_name_heroQuality6	上阵6星英雄
text_growhelp_strength_name_heroQuality7	上阵7星英雄
text_growhelp_strength_name_heroQuality8	上阵8星英雄
text_growhelp_strength_name_heroQuality9	上阵9星英雄
text_growhelp_strength_name_heroQuality10	上阵10星英雄
text_growhelp_strength_name_heroQuality11	上阵11星英雄
text_growhelp_strength_name_heroQuality12	上阵12星英雄
text_growhelp_strength_name_heroQuality13	上阵13星英雄
text_growhelp_strength_name_heroQuality14	上阵14星英雄
text_growhelp_strength_name_heroQuality15	上阵15星英雄
text_growhelp_strength_name_equipQuality2	穿戴装备
text_growhelp_strength_name_equipQuality3	穿戴稀有装备
text_growhelp_strength_name_equipQuality4	穿戴史诗装备
text_growhelp_strength_name_equipQuality5	穿戴神话装备
text_growhelp_strength_name_equipQuality6	穿戴远古装备
text_growhelp_strength_name_equipQuality7	穿戴创世装备
text_growhelp_strength_name_heroLvUp0	英雄升级
text_growhelp_strength_name_equipUpgrade0	装备强化
text_growhelp_strength_name_reborn0	英雄进阶
text_growhelp_strength_name_soldier0	部队进阶
text_growhelp_strength_name_heroTitle0	头衔提升
text_growhelp_strength_name_fate0	缘分激活
text_growhelp_strength_name_equipRefine0	装备精炼
text_growhelp_strength_name_part0	部位觉醒
text_growhelp_strength_name_gem0	宝石镶嵌
text_growhelp_strength_name_sky0	圣物进阶
text_growhelp_strength_name_skySkill0	圣物技能
text_growhelp_strength_name_destiny0	天命强化
text_growhelp_strength_name_equipImprove0	装备改良
text_growhelp_strength_name_skyGather0	圣物搜集
text_growhelp_strength_name_skyAwake0	圣物觉醒
text_growhelp_strength_desc_playerLv	提升领主等级，开启新功能！
text_growhelp_strength_desc_war_college	精妙的布阵可左右战局！
text_growhelp_strength_desc_dragon	巨龙的诞生就是为了战争！
text_growhelp_strength_desc_heroQuality	赶快招募强大的英雄！
text_growhelp_strength_desc_equipQuality	穿戴神装，摧古拉朽！
text_growhelp_strength_desc_heroLvUp	这是一切的基础！
text_growhelp_strength_desc_equipUpgrade	打造极品装备！
text_growhelp_strength_desc_reborn	激活英雄专属天赋！
text_growhelp_strength_desc_soldier	打造自己的强大部队！
text_growhelp_strength_desc_heroTitle	头衔是身份的象征！
text_growhelp_strength_desc_fate	大幅提升基础属性！
text_growhelp_strength_desc_equipRefine	获取特殊属性！
text_growhelp_strength_desc_part	激活英雄无限潜能！
text_growhelp_strength_desc_gem	宝石是实力的象征！
text_growhelp_strength_desc_sky	获得全体属性加成！
text_growhelp_strength_desc_skySkill	发挥圣物极限！
text_growhelp_strength_desc_destiny	提升英雄技能等级！
text_growhelp_strength_desc_equipImprove	打造S级装备！
text_growhelp_strength_desc_skyGather	千变万化，百变造型！
text_growhelp_strength_desc_skyAwake	传说没有人能做到！
text_growhelp_play_name_100	世界冒险
text_growhelp_play_name_200	每日任务
text_growhelp_play_name_300	大本营
text_growhelp_play_name_400	竞技场
text_growhelp_play_name_500	村庄争夺
text_growhelp_play_name_600	打宝
text_growhelp_play_name_700	军团战
text_growhelp_play_name_800	军团BOSS
text_growhelp_play_name_900	军团篝火
text_growhelp_play_name_1000	王城争霸
text_growhelp_play_name_1100	王者之战
text_growhelp_play_desc_100	探险世界，赢珍贵资源！
text_growhelp_play_desc_200	大量经验、钻石！
text_growhelp_play_desc_300	大量经验、装备、丰富资源！
text_growhelp_play_desc_400	突破石、天命石、钻石！
text_growhelp_play_desc_500	争最强领主，抢远古英雄！
text_growhelp_play_desc_600	守卫领地，掠夺资源！
text_growhelp_play_desc_700	赢取军功、兑换高级装备！
text_growhelp_play_desc_800	推倒BOSS，赢军团福利！
text_growhelp_play_desc_900	烤烤火，抢红包！
text_growhelp_play_desc_1000	登基国王，称霸全服！
text_growhelp_play_desc_1100	高级宝石，珍稀外饰！
text_outlinecondition_name_1	进入城堡
text_outlinecondition_name_2	遇见公主
text_outlinecondition_name_3	冒险
text_outlinecondition_name_4	遇见火龙
text_outlinecondition_name_5	解救公主Ⅰ
text_outlinecondition_name_6	解救村庄Ⅰ
text_outlinecondition_name_7	获得5颗星星
text_outlinecondition_name_8	获得1个章鱼宝物
text_outlinecondition_name_9	收服绿龙
text_outlinecondition_name_10	解救村庄II
text_outlinecondition_name_11	解救公主II
text_outlinecondition_name_12	解救法老
text_outlinecondition_name_13	获得3个章鱼宝物
text_outlinecondition_name_14	领主30级
text_outlinecondition_name_15	总战力75k
text_outlinecondition_name_16	次日登录
text_outlinecondition_name_17	挑战BOSS
text_outlinecondition_name_18	总战力150k
text_outlinecondition_name_19	3条巨龙1阶
text_outlinecondition_name_20	领主45级
text_outlinecondition_name_21	挑战C级BOSS
text_outlinecondition_name_22	总战力300k
text_outlinecondition_name_23	4条巨龙2阶
text_outlinecondition_name_24	领主65级
text_outlinecondition_name_25	挑战B级BOSS
text_outlinecondition_name_26	总战力2500K
text_outlinecondition_name_27	5条巨龙3阶
text_outlinecondition_name_28	领主90级
text_outlinecondition_name_29	挑战A级BOSS
text_outlinecondition_name_30	总战力5000K
text_outlinecondition_name_31	6条巨龙4阶
text_outlinecondition_name_32	领主120级
text_outlinecondition_name_33	挑战S级BOSS
text_outlinecondition_name_34	总战力10M
text_outlinecondition_name_35	8条巨龙5阶
text_outlinecondition_name_36	领主180级
text_outlinecondition_name_37	挑战SS级BOSS
text_outlinecondition_name_38	总战力20M
text_outlinecondition_name_39	10条巨龙6阶
text_outlinecondition_name_40	领主270级
text_skill_dragonName_1	赤焰喷吐
text_skill_dragonDesc_1	对横排敌人造成{1}伤害
text_skill_dragonName_2	回春龙息
text_skill_dragonDesc_2	治疗范围内的友军，一共治疗{1}波，每一波恢复{2}的血量
text_skill_dragonName_3	冰河世纪
text_skill_dragonDesc_3	给横排的敌人造成{1}伤害，并减速{2}，持续{3}
text_skill_dragonName_4	龙之祝福
text_skill_dragonDesc_4	给区域内的友军增加{1}的攻击力，持续{2}
text_skill_dragonName_5	雷电盛宴
text_skill_dragonDesc_5	给区域内的所有敌人造成{1}的伤害，并额外降低目标的{2}怒气
text_skill_dragonName_6	神龙四侠
text_skill_dragonDesc_6	召唤出{1}只{2}级的迅龙宝宝协助作战，生存时间: {3}
text_skill_dragonName_7	金光护体
text_skill_dragonDesc_7	为范围内的友军添加一层不可被驱散的金光护盾，免疫物理伤害，持续{1}秒
text_skill_dragonName_8	冰火交加
text_skill_dragonDesc_8	给范围的敌人造成{1}伤害，并灼烧他们，每次造成{2}的伤害，持续{3}
text_skill_dragonName_9	邪恶诅咒
text_skill_dragonDesc_9	对随机三个敌方部队造成{1}的伤害，施加不可被驱散的诅咒，受到伤害额外提高{2}，效果持续{3}
text_skill_dragonDesc_9_01	对随机三个敌方部队造成{1}的伤害，施加不可被驱散的诅咒，受到伤害额外提高{2}，效果持续到战斗结束
text_skill_dragonName_10	魔焰吐息
text_skill_dragonDesc_10	对范围内的敌人造成{1}的伤害，并使目标被无视负面抗性的魔焰包裹，持续{2}
text_skill_200001_name_1	龙炎火雨
text_skill_200001_name_2	龙崖
text_skill_1000000_name_1	圣愈术
text_skill_1000000_name_2	正义之剑
text_skill_4001_name_1	战吼
text_skill_4001_name_2	嗜血斩杀
text_skill_4002_name_1	陨石轰击
text_skill_4002_name_2	弹跳火球
text_skill_4003_name_1	盾击
text_skill_4003_name_2	剑刃风暴
text_skill_4004_name_1	寒冰之箭
text_skill_4004_name_2	星辰坠落
text_skill_4005_name_1	锤击
text_skill_4005_name_2	发狂野猪
text_skill_4006_name_1	连续射击
text_skill_4006_name_2	蓄力击
text_skill_6001_name_1	神芒轰杀
text_skill_6001_name_2	正义化身
text_skill_6002_name_1	熔岩精灵
text_skill_6002_name_2	地狱火
text_skill_6003_name_1	英勇冲撞
text_skill_6003_name_2	狮鹫军团
text_skill_6004_name_1	蓄力箭
text_skill_6004_name_2	疾风骤雨
text_skill_6005_name_1	潮汐之击
text_skill_6005_name_2	海洋之舞
text_skill_6006_name_1	海洋印记
text_skill_6006_name_2	海洋之歌
text_skill_6007_name_1	死亡蝠群
text_skill_6007_name_2	死亡镰刀
